sample_id,simulation_id,scenario_id,scenario_type,vehicle_mix,incident_flag,incident_start_s,incident_severity,signal_program,junction_id,approach_id,timestamp_s,queue_5m,queue_10m,program_id,phase_elapsed_s,is_all_red,platoon_distance_m,vehicle_count,halting_count,queue_length_m_lag_150s,mean_speed_mps_lag_150s,occupancy_pct_lag_150s,outflow_vehicles_30s_lag_150s,upstream_outflow_vehicles_30s_lag_150s,downstream_junction_queue_length_m_lag_150s,signal_phase_index_lag_150s,is_green_lag_150s,is_yellow_lag_150s,phase_remaining_s_lag_150s,platoon_eta_s_lag_150s,queue_length_m_lag_120s,mean_speed_mps_lag_120s,occupancy_pct_lag_120s,outflow_vehicles_30s_lag_120s,upstream_outflow_vehicles_30s_lag_120s,downstream_junction_queue_length_m_lag_120s,signal_phase_index_lag_120s,is_green_lag_120s,is_yellow_lag_120s,phase_remaining_s_lag_120s,platoon_eta_s_lag_120s,queue_length_m_lag_90s,mean_speed_mps_lag_90s,occupancy_pct_lag_90s,outflow_vehicles_30s_lag_90s,upstream_outflow_vehicles_30s_lag_90s,downstream_junction_queue_length_m_lag_90s,signal_phase_index_lag_90s,is_green_lag_90s,is_yellow_lag_90s,phase_remaining_s_lag_90s,platoon_eta_s_lag_90s,queue_length_m_lag_60s,mean_speed_mps_lag_60s,occupancy_pct_lag_60s,outflow_vehicles_30s_lag_60s,upstream_outflow_vehicles_30s_lag_60s,downstream_junction_queue_length_m_lag_60s,signal_phase_index_lag_60s,is_green_lag_60s,is_yellow_lag_60s,phase_remaining_s_lag_60s,platoon_eta_s_lag_60s,queue_length_m_lag_30s,mean_speed_mps_lag_30s,occupancy_pct_lag_30s,outflow_vehicles_30s_lag_30s,upstream_outflow_vehicles_30s_lag_30s,downstream_junction_queue_length_m_lag_30s,signal_phase_index_lag_30s,is_green_lag_30s,is_yellow_lag_30s,phase_remaining_s_lag_30s,platoon_eta_s_lag_30s,queue_length_m,mean_speed_mps,occupancy_pct,outflow_vehicles_30s,upstream_outflow_vehicles_30s,downstream_junction_queue_length_m,signal_phase_index,is_green,is_yellow,phase_remaining_s,platoon_eta_s,upstream_arrival_minus_local_outflow,queue_growth_150s,queue_growth_60s,speed_change_150s,occupancy_change_150s,downstream_queue_growth_150s,split
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_SANGAM_960,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,SANGAM,960.0,35.74,35.74,0,29.5,0,0.0,30,30,35.74,0.2477,46.3962,29,0,34.5555,2,0,0,9.0,0.0,35.74,0.0377,50.2646,20,0,32.9157,0,1,0,39.0,0.0,35.74,0.7825,45.9374,21,0,32.7031,0,1,0,9.0,0.0,35.6241,0.5607,50.7147,36,0,27.0182,2,0,0,24.0,0.0,35.74,0.0213,58.1481,34,0,30.5775,3,0,0,0.0,0.0,35.74,0.0242,55.3321,19,0,29.3226,0,1,0,24.0,0.0,-19,0.0,0.1159,-0.2235,8.9359,-5.2329,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_SANGAM_990,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,SANGAM,990.0,35.74,35.74,0,5.5,0,0.0,30,30,35.74,0.0377,50.2646,20,0,32.9157,0,1,0,39.0,0.0,35.74,0.7825,45.9374,21,0,32.7031,0,1,0,9.0,0.0,35.6241,0.5607,50.7147,36,0,27.0182,2,0,0,24.0,0.0,35.74,0.0213,58.1481,34,0,30.5775,3,0,0,0.0,0.0,35.74,0.0242,55.3321,19,0,29.3226,0,1,0,24.0,0.0,35.6241,0.0,55.5116,17,0,29.3052,1,0,1,0.0,0.0,-17,-0.1159,-0.1159,-0.0377,5.247,-3.6105,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_SANGAM_1020,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,SANGAM,1020.0,35.74,12.4859,0,29.5,0,0.0,30,30,35.74,0.7825,45.9374,21,0,32.7031,0,1,0,9.0,0.0,35.6241,0.5607,50.7147,36,0,27.0182,2,0,0,24.0,0.0,35.74,0.0213,58.1481,34,0,30.5775,3,0,0,0.0,0.0,35.74,0.0242,55.3321,19,0,29.3226,0,1,0,24.0,0.0,35.6241,0.0,55.5116,17,0,29.3052,1,0,1,0.0,0.0,35.6241,0.0,55.5116,29,0,36.3798,2,0,0,9.0,0.0,-29,-0.1159,-0.1159,-0.7825,9.5742,3.6767,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_SANGAM_1050,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,SANGAM,1050.0,35.74,7.649,0,14.5,0,0.0,30,30,35.6241,0.5607,50.7147,36,0,27.0182,2,0,0,24.0,0.0,35.74,0.0213,58.1481,34,0,30.5775,3,0,0,0.0,0.0,35.74,0.0242,55.3321,19,0,29.3226,0,1,0,24.0,0.0,35.6241,0.0,55.5116,17,0,29.3052,1,0,1,0.0,0.0,35.6241,0.0,55.5116,29,0,36.3798,2,0,0,9.0,0.0,35.6241,0.0038,52.1788,6,0,39.0363,0,1,0,39.0,0.0,-6,0.0,0.0,-0.5569,1.4641,12.0181,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_SANGAM_1080,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,SANGAM,1080.0,35.74,7.649,0,44.5,0,0.0,29,29,35.74,0.0213,58.1481,34,0,30.5775,3,0,0,0.0,0.0,35.74,0.0242,55.3321,19,0,29.3226,0,1,0,24.0,0.0,35.6241,0.0,55.5116,17,0,29.3052,1,0,1,0.0,0.0,35.6241,0.0,55.5116,29,0,36.3798,2,0,0,9.0,0.0,35.6241,0.0038,52.1788,6,0,39.0363,0,1,0,39.0,0.0,35.6241,0.0,48.41,6,0,39.0041,0,1,0,9.0,0.0,-6,-0.1159,0.0,-0.0213,-9.7381,8.4266,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_SANGAM_1110,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,SANGAM,1110.0,35.74,0.0,0,14.5,0,0.0,29,29,35.74,0.0242,55.3321,19,0,29.3226,0,1,0,24.0,0.0,35.6241,0.0,55.5116,17,0,29.3052,1,0,1,0.0,0.0,35.6241,0.0,55.5116,29,0,36.3798,2,0,0,9.0,0.0,35.6241,0.0038,52.1788,6,0,39.0363,0,1,0,39.0,0.0,35.6241,0.0,48.41,6,0,39.0041,0,1,0,9.0,0.0,35.6241,0.0,48.41,19,0,0.0,2,0,0,24.0,0.0,-19,-0.1159,0.0,-0.0242,-6.9221,-29.3226,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_SANGAM_1140,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,SANGAM,1140.0,35.74,0.0,0,5.5,0,0.0,29,29,35.6241,0.0,55.5116,17,0,29.3052,1,0,1,0.0,0.0,35.6241,0.0,55.5116,29,0,36.3798,2,0,0,9.0,0.0,35.6241,0.0038,52.1788,6,0,39.0363,0,1,0,39.0,0.0,35.6241,0.0,48.41,6,0,39.0041,0,1,0,9.0,0.0,35.6241,0.0,48.41,19,0,0.0,2,0,0,24.0,0.0,35.6241,0.0,48.41,0,0,11.1779,3,0,0,0.0,0.0,0,0.0,0.0,0.0,-7.1016,-18.1273,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_SANGAM_1170,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,SANGAM,1170.0,35.74,0.0,0,29.5,0,0.0,29,29,35.6241,0.0,55.5116,29,0,36.3798,2,0,0,9.0,0.0,35.6241,0.0038,52.1788,6,0,39.0363,0,1,0,39.0,0.0,35.6241,0.0,48.41,6,0,39.0041,0,1,0,9.0,0.0,35.6241,0.0,48.41,19,0,0.0,2,0,0,24.0,0.0,35.6241,0.0,48.41,0,0,11.1779,3,0,0,0.0,0.0,35.6241,0.0,48.41,0,0,11.0021,0,1,0,24.0,0.0,0,0.0,0.0,0.0,-7.1016,-25.3777,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_SANGAM_1200,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,SANGAM,1200.0,35.2028,0.0,0,5.5,0,0.0,29,29,35.6241,0.0038,52.1788,6,0,39.0363,0,1,0,39.0,0.0,35.6241,0.0,48.41,6,0,39.0041,0,1,0,9.0,0.0,35.6241,0.0,48.41,19,0,0.0,2,0,0,24.0,0.0,35.6241,0.0,48.41,0,0,11.1779,3,0,0,0.0,0.0,35.6241,0.0,48.41,0,0,11.0021,0,1,0,24.0,0.0,35.6241,0.0,48.41,0,0,11.0021,1,0,1,0.0,0.0,0,0.0,0.0,-0.0038,-3.7688,-28.0342,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_30,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,30.0,78.2492,97.19,0,30.0,0,0.0,4,2,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_60,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,60.0,95.2461,97.19,0,14.5,0,0.0,6,4,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,3.149,8.1191,14.9479,16,0,25.6449,2,1,0,24.0,0.0,-16,1.149,1.149,2.8667,8.2204,15.1449,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_90,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,90.0,97.189,96.4069,0,5.5,0,0.0,2,1,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,3.149,8.1191,14.9479,16,0,25.6449,2,1,0,24.0,0.0,2.0,10.84,2.7363,15,0,41.478,3,0,1,0.0,0.0,-15,0.0,0.0,5.5876,-3.9912,30.978,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_120,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,120.0,96.7007,96.4069,0,29.5,0,0.0,7,7,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,3.149,8.1191,14.9479,16,0,25.6449,2,1,0,24.0,0.0,2.0,10.84,2.7363,15,0,41.478,3,0,1,0.0,0.0,14.2983,3.1299,29.3399,34,0,15.8099,0,0,0,24.0,0.0,-34,12.2983,11.1493,-2.1225,22.6124,5.3099,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_150,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,150.0,96.7007,96.4069,0,5.5,0,0.0,17,13,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,3.149,8.1191,14.9479,16,0,25.6449,2,1,0,24.0,0.0,2.0,10.84,2.7363,15,0,41.478,3,0,1,0.0,0.0,14.2983,3.1299,29.3399,34,0,15.8099,0,0,0,24.0,0.0,17.5253,2.2033,50.4031,15,0,17.2605,1,0,0,0.0,0.0,-15,15.5253,15.5253,-3.0491,43.6756,6.7605,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_180,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,180.0,96.7007,96.4069,0,29.5,0,0.0,14,8,2.0,5.2524,6.7275,1,0,10.5,0,0,0,9.0,0.0,3.149,8.1191,14.9479,16,0,25.6449,2,1,0,24.0,0.0,2.0,10.84,2.7363,15,0,41.478,3,0,1,0.0,0.0,14.2983,3.1299,29.3399,34,0,15.8099,0,0,0,24.0,0.0,17.5253,2.2033,50.4031,15,0,17.2605,1,0,0,0.0,0.0,30.4019,5.0212,24.1417,33,0,48.2818,2,1,0,9.0,0.0,-33,28.4019,16.1036,-0.2312,17.4142,37.7818,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_210,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,210.0,96.5624,97.19,0,14.5,0,0.0,14,7,3.149,8.1191,14.9479,16,0,25.6449,2,1,0,24.0,0.0,2.0,10.84,2.7363,15,0,41.478,3,0,1,0.0,0.0,14.2983,3.1299,29.3399,34,0,15.8099,0,0,0,24.0,0.0,17.5253,2.2033,50.4031,15,0,17.2605,1,0,0,0.0,0.0,30.4019,5.0212,24.1417,33,0,48.2818,2,1,0,9.0,0.0,13.5806,4.5301,32.9919,39,0,48.1093,0,0,0,39.0,0.0,-39,10.4316,-3.9447,-3.589,18.044,22.4644,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_240,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,240.0,96.5401,93.2592,0,44.5,0,0.0,25,19,2.0,10.84,2.7363,15,0,41.478,3,0,1,0.0,0.0,14.2983,3.1299,29.3399,34,0,15.8099,0,0,0,24.0,0.0,17.5253,2.2033,50.4031,15,0,17.2605,1,0,0,0.0,0.0,30.4019,5.0212,24.1417,33,0,48.2818,2,1,0,9.0,0.0,13.5806,4.5301,32.9919,39,0,48.1093,0,0,0,39.0,0.0,41.5085,1.4868,53.8384,38,0,26.8846,0,0,0,9.0,0.0,-38,39.5085,11.1066,-9.3532,51.1021,-14.5934,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_270,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,270.0,96.4069,96.6816,0,14.5,0,0.0,33,27,14.2983,3.1299,29.3399,34,0,15.8099,0,0,0,24.0,0.0,17.5253,2.2033,50.4031,15,0,17.2605,1,0,0,0.0,0.0,30.4019,5.0212,24.1417,33,0,48.2818,2,1,0,9.0,0.0,13.5806,4.5301,32.9919,39,0,48.1093,0,0,0,39.0,0.0,41.5085,1.4868,53.8384,38,0,26.8846,0,0,0,9.0,0.0,71.4079,1.0902,54.748,50,0,39.2111,2,1,0,24.0,0.0,-50,57.1096,57.8273,-2.0397,25.4081,23.4012,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_300,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,300.0,97.19,96.6484,0,5.5,0,0.0,29,9,17.5253,2.2033,50.4031,15,0,17.2605,1,0,0,0.0,0.0,30.4019,5.0212,24.1417,33,0,48.2818,2,1,0,9.0,0.0,13.5806,4.5301,32.9919,39,0,48.1093,0,0,0,39.0,0.0,41.5085,1.4868,53.8384,38,0,26.8846,0,0,0,9.0,0.0,71.4079,1.0902,54.748,50,0,39.2111,2,1,0,24.0,0.0,37.8637,3.1164,45.0462,57,0,48.7212,3,0,1,0.0,0.0,-57,20.3384,-3.6448,0.9131,-5.3569,31.4607,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_330,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,330.0,97.19,97.19,0,29.5,0,0.0,34,29,30.4019,5.0212,24.1417,33,0,48.2818,2,1,0,9.0,0.0,13.5806,4.5301,32.9919,39,0,48.1093,0,0,0,39.0,0.0,41.5085,1.4868,53.8384,38,0,26.8846,0,0,0,9.0,0.0,71.4079,1.0902,54.748,50,0,39.2111,2,1,0,24.0,0.0,37.8637,3.1164,45.0462,57,0,48.7212,3,0,1,0.0,0.0,78.2492,0.8921,65.7266,28,0,50.2939,0,0,0,24.0,0.0,-28,47.8473,6.8413,-4.1291,41.5849,2.0121,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_360,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,360.0,97.19,97.19,0,5.5,0,0.0,44,43,13.5806,4.5301,32.9919,39,0,48.1093,0,0,0,39.0,0.0,41.5085,1.4868,53.8384,38,0,26.8846,0,0,0,9.0,0.0,71.4079,1.0902,54.748,50,0,39.2111,2,1,0,24.0,0.0,37.8637,3.1164,45.0462,57,0,48.7212,3,0,1,0.0,0.0,78.2492,0.8921,65.7266,28,0,50.2939,0,0,0,24.0,0.0,95.2461,0.3515,86.6443,20,0,56.939,1,0,0,0.0,0.0,-20,81.6655,57.3824,-4.1786,53.6524,8.8297,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_390,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,390.0,96.4069,97.19,0,29.5,0,0.0,48,48,41.5085,1.4868,53.8384,38,0,26.8846,0,0,0,9.0,0.0,71.4079,1.0902,54.748,50,0,39.2111,2,1,0,24.0,0.0,37.8637,3.1164,45.0462,57,0,48.7212,3,0,1,0.0,0.0,78.2492,0.8921,65.7266,28,0,50.2939,0,0,0,24.0,0.0,95.2461,0.3515,86.6443,20,0,56.939,1,0,0,0.0,0.0,97.189,0.0917,84.4028,18,0,56.939,2,1,0,9.0,0.0,-18,55.6805,18.9398,-1.3951,30.5644,30.0544,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_420,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,420.0,96.4069,97.19,0,14.5,0,0.0,48,48,71.4079,1.0902,54.748,50,0,39.2111,2,1,0,24.0,0.0,37.8637,3.1164,45.0462,57,0,48.7212,3,0,1,0.0,0.0,78.2492,0.8921,65.7266,28,0,50.2939,0,0,0,24.0,0.0,95.2461,0.3515,86.6443,20,0,56.939,1,0,0,0.0,0.0,97.189,0.0917,84.4028,18,0,56.939,2,1,0,9.0,0.0,96.7007,0.0,84.4493,26,0,56.939,0,0,0,39.0,0.0,-26,25.2928,1.4546,-1.0902,29.7013,17.7279,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_450,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,450.0,96.4069,97.19,0,44.5,0,0.0,48,48,37.8637,3.1164,45.0462,57,0,48.7212,3,0,1,0.0,0.0,78.2492,0.8921,65.7266,28,0,50.2939,0,0,0,24.0,0.0,95.2461,0.3515,86.6443,20,0,56.939,1,0,0,0.0,0.0,97.189,0.0917,84.4028,18,0,56.939,2,1,0,9.0,0.0,96.7007,0.0,84.4493,26,0,56.939,0,0,0,39.0,0.0,96.7007,0.0,84.6569,37,0,56.939,0,0,0,9.0,0.0,-37,58.837,-0.4883,-3.1164,39.6107,8.2178,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_480,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,480.0,96.4069,97.19,0,14.5,0,0.0,48,48,78.2492,0.8921,65.7266,28,0,50.2939,0,0,0,24.0,0.0,95.2461,0.3515,86.6443,20,0,56.939,1,0,0,0.0,0.0,97.189,0.0917,84.4028,18,0,56.939,2,1,0,9.0,0.0,96.7007,0.0,84.4493,26,0,56.939,0,0,0,39.0,0.0,96.7007,0.0,84.6569,37,0,56.939,0,0,0,9.0,0.0,96.7007,0.1028,86.1108,24,0,46.2806,2,1,0,24.0,0.0,-24,18.4515,0.0,-0.7893,20.3842,-4.0133,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_510,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,510.0,97.19,97.19,0,5.5,0,0.0,51,51,95.2461,0.3515,86.6443,20,0,56.939,1,0,0,0.0,0.0,97.189,0.0917,84.4028,18,0,56.939,2,1,0,9.0,0.0,96.7007,0.0,84.4493,26,0,56.939,0,0,0,39.0,0.0,96.7007,0.0,84.6569,37,0,56.939,0,0,0,9.0,0.0,96.7007,0.1028,86.1108,24,0,46.2806,2,1,0,24.0,0.0,96.5624,0.0847,90.4039,22,0,56.939,3,0,1,0.0,0.0,-22,1.3163,-0.1383,-0.2668,3.7596,0.0,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_540,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,540.0,93.2592,97.19,0,29.5,0,0.0,50,50,97.189,0.0917,84.4028,18,0,56.939,2,1,0,9.0,0.0,96.7007,0.0,84.4493,26,0,56.939,0,0,0,39.0,0.0,96.7007,0.0,84.6569,37,0,56.939,0,0,0,9.0,0.0,96.7007,0.1028,86.1108,24,0,46.2806,2,1,0,24.0,0.0,96.5624,0.0847,90.4039,22,0,56.939,3,0,1,0.0,0.0,96.5401,0.0,83.2396,16,0,49.3311,0,0,0,24.0,0.0,-16,-0.6489,-0.1606,-0.0917,-1.1632,-7.6079,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_570,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,570.0,96.6816,97.19,0,5.5,0,0.0,48,48,96.7007,0.0,84.4493,26,0,56.939,0,0,0,39.0,0.0,96.7007,0.0,84.6569,37,0,56.939,0,0,0,9.0,0.0,96.7007,0.1028,86.1108,24,0,46.2806,2,1,0,24.0,0.0,96.5624,0.0847,90.4039,22,0,56.939,3,0,1,0.0,0.0,96.5401,0.0,83.2396,16,0,49.3311,0,0,0,24.0,0.0,96.4069,0.0,83.0602,31,0,40.8114,1,0,0,0.0,0.0,-31,-0.2938,-0.1555,0.0,-1.3891,-16.1276,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_600,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,600.0,96.6484,97.19,0,29.5,0,0.0,50,50,96.7007,0.0,84.6569,37,0,56.939,0,0,0,9.0,0.0,96.7007,0.1028,86.1108,24,0,46.2806,2,1,0,24.0,0.0,96.5624,0.0847,90.4039,22,0,56.939,3,0,1,0.0,0.0,96.5401,0.0,83.2396,16,0,49.3311,0,0,0,24.0,0.0,96.4069,0.0,83.0602,31,0,40.8114,1,0,0,0.0,0.0,97.19,0.061,66.7526,18,0,51.9122,2,1,0,9.0,0.0,-18,0.4893,0.6499,0.061,-17.9043,-5.0268,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_630,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,630.0,97.19,97.19,0,14.5,0,0.0,50,50,96.7007,0.1028,86.1108,24,0,46.2806,2,1,0,24.0,0.0,96.5624,0.0847,90.4039,22,0,56.939,3,0,1,0.0,0.0,96.5401,0.0,83.2396,16,0,49.3311,0,0,0,24.0,0.0,96.4069,0.0,83.0602,31,0,40.8114,1,0,0,0.0,0.0,97.19,0.061,66.7526,18,0,51.9122,2,1,0,9.0,0.0,97.19,0.0,67.2169,24,0,51.1083,0,0,0,39.0,0.0,-24,0.4893,0.7831,-0.1028,-18.8939,4.8277,train
high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green_J1_SAN_GANESHKHIND_660,high_demand_baseline_seed1007_scale1.48_default_0_0_0_surge_green,seed1007_scale1_48,high_demand,default,0,0,0,surge_green,J1_SAN,GANESHKHIND,660.0,97.19,97.19,0,44.5,0,0.0,50,50,96.5624,0.0847,90.4039,22,0,56.939,3,0,1,0.0,0.0,96.5401,0.0,83.2396,16,0,49.3311,0,0,0,24.0,0.0,96.4069,0.0,83.0602,31,0,40.8114,1,0,0,0.0,0.0,97.19,0.061,66.7526,18,0,51.9122,2,1,0,9.0,0.0,97.19,0.0,67.2169,24,0,51.1083,0,0,0,39.0,0.0,97.19,0.0174,66.8676,21,0,40.3083,0,0,0,9.0,0.0,-21,0.6276,0.0,-0.0673,-23.5363,-16.6307,train
