sample_id,simulation_id,scenario_id,junction_id,approach_id,timestamp_s,queue_5m,queue_10m,program_id,phase_elapsed_s,is_all_red,platoon_distance_m,vehicle_count,halting_count,queue_length_m_lag_150s,mean_speed_mps_lag_150s,occupancy_pct_lag_150s,outflow_vehicles_30s_lag_150s,upstream_outflow_vehicles_30s_lag_150s,downstream_junction_queue_length_m_lag_150s,signal_phase_index_lag_150s,is_green_lag_150s,is_yellow_lag_150s,phase_remaining_s_lag_150s,platoon_eta_s_lag_150s,queue_length_m_lag_120s,mean_speed_mps_lag_120s,occupancy_pct_lag_120s,outflow_vehicles_30s_lag_120s,upstream_outflow_vehicles_30s_lag_120s,downstream_junction_queue_length_m_lag_120s,signal_phase_index_lag_120s,is_green_lag_120s,is_yellow_lag_120s,phase_remaining_s_lag_120s,platoon_eta_s_lag_120s,queue_length_m_lag_90s,mean_speed_mps_lag_90s,occupancy_pct_lag_90s,outflow_vehicles_30s_lag_90s,upstream_outflow_vehicles_30s_lag_90s,downstream_junction_queue_length_m_lag_90s,signal_phase_index_lag_90s,is_green_lag_90s,is_yellow_lag_90s,phase_remaining_s_lag_90s,platoon_eta_s_lag_90s,queue_length_m_lag_60s,mean_speed_mps_lag_60s,occupancy_pct_lag_60s,outflow_vehicles_30s_lag_60s,upstream_outflow_vehicles_30s_lag_60s,downstream_junction_queue_length_m_lag_60s,signal_phase_index_lag_60s,is_green_lag_60s,is_yellow_lag_60s,phase_remaining_s_lag_60s,platoon_eta_s_lag_60s,queue_length_m_lag_30s,mean_speed_mps_lag_30s,occupancy_pct_lag_30s,outflow_vehicles_30s_lag_30s,upstream_outflow_vehicles_30s_lag_30s,downstream_junction_queue_length_m_lag_30s,signal_phase_index_lag_30s,is_green_lag_30s,is_yellow_lag_30s,phase_remaining_s_lag_30s,platoon_eta_s_lag_30s,queue_length_m,mean_speed_mps,occupancy_pct,outflow_vehicles_30s,upstream_outflow_vehicles_30s,downstream_junction_queue_length_m,signal_phase_index,is_green,is_yellow,phase_remaining_s,platoon_eta_s,upstream_arrival_minus_local_outflow,queue_growth_150s,queue_growth_60s,speed_change_150s,occupancy_change_150s,downstream_queue_growth_150s,split
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_450,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,450.0,44.8912,14.7861,0,0.0,0,0.0,11,10,18.1177,4.1686,26.6492,29,0,19.6333,0,0,0,9.0,0.0,23.9402,2.7205,36.5101,27,0,31.6839,2,1,0,24.0,0.0,0.0,11.3437,10.131,33,0,45.1427,3,0,0,0.0,0.0,7.5137,5.0971,33.7882,19,0,42.1419,0,0,0,9.0,0.0,22.9452,2.2508,48.3455,22,0,42.1062,2,1,0,24.0,0.0,23.4475,1.9482,43.1284,31,0,35.8324,3,0,0,0.0,0.0,-31,5.3298,15.9338,-2.2204,16.4792,16.1991,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_480,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,480.0,44.8912,14.7861,0,0.0,0,0.0,13,14,23.9402,2.7205,36.5101,27,0,31.6839,2,1,0,24.0,0.0,0.0,11.3437,10.131,33,0,45.1427,3,0,0,0.0,0.0,7.5137,5.0971,33.7882,19,0,42.1419,0,0,0,9.0,0.0,22.9452,2.2508,48.3455,22,0,42.1062,2,1,0,24.0,0.0,23.4475,1.9482,43.1284,31,0,35.8324,3,0,0,0.0,0.0,25.4786,0.4495,51.7438,16,0,41.0127,0,0,0,9.0,0.0,-16,1.5384,2.5334,-2.271,15.2337,9.3288,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_510,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,510.0,44.8912,14.7861,0,0.0,0,0.0,16,16,0.0,11.3437,10.131,33,0,45.1427,3,0,0,0.0,0.0,7.5137,5.0971,33.7882,19,0,42.1419,0,0,0,9.0,0.0,22.9452,2.2508,48.3455,22,0,42.1062,2,1,0,24.0,0.0,23.4475,1.9482,43.1284,31,0,35.8324,3,0,0,0.0,0.0,25.4786,0.4495,51.7438,16,0,41.0127,0,0,0,9.0,0.0,44.7895,0.3891,55.8938,14,0,41.6194,2,1,0,24.0,0.0,-14,44.7895,21.342,-10.9546,45.7628,-3.5233,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_540,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,540.0,25.9167,14.7861,0,0.0,0,0.0,18,17,7.5137,5.0971,33.7882,19,0,42.1419,0,0,0,9.0,0.0,22.9452,2.2508,48.3455,22,0,42.1062,2,1,0,24.0,0.0,23.4475,1.9482,43.1284,31,0,35.8324,3,0,0,0.0,0.0,25.4786,0.4495,51.7438,16,0,41.0127,0,0,0,9.0,0.0,44.7895,0.3891,55.8938,14,0,41.6194,2,1,0,24.0,0.0,38.2362,0.526,56.608,20,0,34.8068,3,0,0,0.0,0.0,-20,30.7225,12.7576,-4.5711,22.8198,-7.3351,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_570,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,570.0,25.102,14.7861,0,0.0,0,0.0,21,21,22.9452,2.2508,48.3455,22,0,42.1062,2,1,0,24.0,0.0,23.4475,1.9482,43.1284,31,0,35.8324,3,0,0,0.0,0.0,25.4786,0.4495,51.7438,16,0,41.0127,0,0,0,9.0,0.0,44.7895,0.3891,55.8938,14,0,41.6194,2,1,0,24.0,0.0,38.2362,0.526,56.608,20,0,34.8068,3,0,0,0.0,0.0,41.9388,0.2611,60.0213,7,0,42.0171,0,0,0,9.0,0.0,-7,18.9936,-2.8507,-1.9897,11.6758,-0.0891,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_600,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,600.0,24.7232,14.7861,0,0.0,0,0.0,23,23,23.4475,1.9482,43.1284,31,0,35.8324,3,0,0,0.0,0.0,25.4786,0.4495,51.7438,16,0,41.0127,0,0,0,9.0,0.0,44.7895,0.3891,55.8938,14,0,41.6194,2,1,0,24.0,0.0,38.2362,0.526,56.608,20,0,34.8068,3,0,0,0.0,0.0,41.9388,0.2611,60.0213,7,0,42.0171,0,0,0,9.0,0.0,44.9154,0.2028,58.3501,14,0,42.5765,2,1,0,24.0,0.0,-14,21.4679,6.6792,-1.7454,15.2217,6.7441,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_630,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,630.0,24.2828,14.7861,0,0.0,0,0.0,24,24,25.4786,0.4495,51.7438,16,0,41.0127,0,0,0,9.0,0.0,44.7895,0.3891,55.8938,14,0,41.6194,2,1,0,24.0,0.0,38.2362,0.526,56.608,20,0,34.8068,3,0,0,0.0,0.0,41.9388,0.2611,60.0213,7,0,42.0171,0,0,0,9.0,0.0,44.9154,0.2028,58.3501,14,0,42.5765,2,1,0,24.0,0.0,47.9206,0.0561,59.4888,22,0,42.329,3,0,0,0.0,0.0,-22,22.442,5.9818,-0.3934,7.745,1.3163,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_660,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,660.0,22.814,14.7861,0,0.0,0,0.0,24,24,44.7895,0.3891,55.8938,14,0,41.6194,2,1,0,24.0,0.0,38.2362,0.526,56.608,20,0,34.8068,3,0,0,0.0,0.0,41.9388,0.2611,60.0213,7,0,42.0171,0,0,0,9.0,0.0,44.9154,0.2028,58.3501,14,0,42.5765,2,1,0,24.0,0.0,47.9206,0.0561,59.4888,22,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,21,0,42.329,0,0,0,9.0,0.0,-21,0.1017,-0.0242,-0.3891,3.595,0.7096,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_690,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,690.0,14.7861,0.0,0,0.0,0,0.0,24,24,38.2362,0.526,56.608,20,0,34.8068,3,0,0,0.0,0.0,41.9388,0.2611,60.0213,7,0,42.0171,0,0,0,9.0,0.0,44.9154,0.2028,58.3501,14,0,42.5765,2,1,0,24.0,0.0,47.9206,0.0561,59.4888,22,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,21,0,42.329,0,0,0,9.0,0.0,44.8912,0.0,59.4888,23,0,42.329,2,1,0,24.0,0.0,-23,6.655,-3.0294,-0.526,2.8808,7.5222,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_720,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,720.0,14.7861,0.0,0,0.0,0,0.0,24,24,41.9388,0.2611,60.0213,7,0,42.0171,0,0,0,9.0,0.0,44.9154,0.2028,58.3501,14,0,42.5765,2,1,0,24.0,0.0,47.9206,0.0561,59.4888,22,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,21,0,42.329,0,0,0,9.0,0.0,44.8912,0.0,59.4888,23,0,42.329,2,1,0,24.0,0.0,44.8912,0.0,59.4888,15,0,42.329,3,0,0,0.0,0.0,-15,2.9524,0.0,-0.2611,-0.5325,0.3119,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_750,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,750.0,14.7861,0.0,0,0.0,0,0.0,24,24,44.9154,0.2028,58.3501,14,0,42.5765,2,1,0,24.0,0.0,47.9206,0.0561,59.4888,22,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,21,0,42.329,0,0,0,9.0,0.0,44.8912,0.0,59.4888,23,0,42.329,2,1,0,24.0,0.0,44.8912,0.0,59.4888,15,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,18,0,31.4384,0,0,0,9.0,0.0,-18,-0.0242,0.0,-0.2028,1.1387,-11.1381,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_780,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,780.0,14.7861,0.0,0,0.0,0,0.0,24,24,47.9206,0.0561,59.4888,22,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,21,0,42.329,0,0,0,9.0,0.0,44.8912,0.0,59.4888,23,0,42.329,2,1,0,24.0,0.0,44.8912,0.0,59.4888,15,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,18,0,31.4384,0,0,0,9.0,0.0,44.8912,0.0,59.4888,17,0,31.3072,2,1,0,24.0,0.0,-17,-3.0294,0.0,-0.0561,0.0,-11.0218,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_810,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,810.0,14.7861,0.0,0,0.0,0,0.0,24,24,44.8912,0.0,59.4888,21,0,42.329,0,0,0,9.0,0.0,44.8912,0.0,59.4888,23,0,42.329,2,1,0,24.0,0.0,44.8912,0.0,59.4888,15,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,18,0,31.4384,0,0,0,9.0,0.0,44.8912,0.0,59.4888,17,0,31.3072,2,1,0,24.0,0.0,44.8912,0.7104,44.7326,29,0,40.0753,3,0,0,0.0,0.0,-29,0.0,0.0,0.7104,-14.7562,-2.2537,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_840,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,840.0,14.7861,0.0,0,0.0,0,0.0,15,15,44.8912,0.0,59.4888,23,0,42.329,2,1,0,24.0,0.0,44.8912,0.0,59.4888,15,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,18,0,31.4384,0,0,0,9.0,0.0,44.8912,0.0,59.4888,17,0,31.3072,2,1,0,24.0,0.0,44.8912,0.7104,44.7326,29,0,40.0753,3,0,0,0.0,0.0,25.9167,0.0568,36.6529,21,0,39.9062,0,0,0,9.0,0.0,-21,-18.9745,-18.9745,0.0568,-22.8359,-2.4228,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_870,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,870.0,14.7861,0.0,0,0.0,0,0.0,15,15,44.8912,0.0,59.4888,15,0,42.329,3,0,0,0.0,0.0,44.8912,0.0,59.4888,18,0,31.4384,0,0,0,9.0,0.0,44.8912,0.0,59.4888,17,0,31.3072,2,1,0,24.0,0.0,44.8912,0.7104,44.7326,29,0,40.0753,3,0,0,0.0,0.0,25.9167,0.0568,36.6529,21,0,39.9062,0,0,0,9.0,0.0,25.102,0.093,45.4405,21,0,39.9062,2,1,0,24.0,0.0,-21,-19.7892,-19.7892,0.093,-14.0483,-2.4228,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_900,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,900.0,14.7861,0.0,0,0.0,0,0.0,15,15,44.8912,0.0,59.4888,18,0,31.4384,0,0,0,9.0,0.0,44.8912,0.0,59.4888,17,0,31.3072,2,1,0,24.0,0.0,44.8912,0.7104,44.7326,29,0,40.0753,3,0,0,0.0,0.0,25.9167,0.0568,36.6529,21,0,39.9062,0,0,0,9.0,0.0,25.102,0.093,45.4405,21,0,39.9062,2,1,0,24.0,0.0,24.7232,0.0466,47.3905,27,0,42.329,3,0,0,0.0,0.0,-27,-20.168,-1.1935,0.0466,-12.0983,10.8906,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_930,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,930.0,14.7861,0.0,0,0.0,0,0.0,11,12,44.8912,0.0,59.4888,17,0,31.3072,2,1,0,24.0,0.0,44.8912,0.7104,44.7326,29,0,40.0753,3,0,0,0.0,0.0,25.9167,0.0568,36.6529,21,0,39.9062,0,0,0,9.0,0.0,25.102,0.093,45.4405,21,0,39.9062,2,1,0,24.0,0.0,24.7232,0.0466,47.3905,27,0,42.329,3,0,0,0.0,0.0,24.2828,0.0222,28.2914,25,0,42.329,0,0,0,9.0,0.0,-25,-20.6084,-0.8192,0.0222,-31.1974,11.0218,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_960,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,960.0,14.7861,0.0,0,0.0,0,0.0,13,12,44.8912,0.7104,44.7326,29,0,40.0753,3,0,0,0.0,0.0,25.9167,0.0568,36.6529,21,0,39.9062,0,0,0,9.0,0.0,25.102,0.093,45.4405,21,0,39.9062,2,1,0,24.0,0.0,24.7232,0.0466,47.3905,27,0,42.329,3,0,0,0.0,0.0,24.2828,0.0222,28.2914,25,0,42.329,0,0,0,9.0,0.0,22.814,0.189,45.5262,24,0,42.7904,2,1,0,24.0,0.0,-24,-22.0772,-1.9092,-0.5214,0.7936,2.7151,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_990,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,990.0,0.0,0.0,0,0.0,0,0.0,11,11,25.9167,0.0568,36.6529,21,0,39.9062,0,0,0,9.0,0.0,25.102,0.093,45.4405,21,0,39.9062,2,1,0,24.0,0.0,24.7232,0.0466,47.3905,27,0,42.329,3,0,0,0.0,0.0,24.2828,0.0222,28.2914,25,0,42.329,0,0,0,9.0,0.0,22.814,0.189,45.5262,24,0,42.7904,2,1,0,24.0,0.0,14.7861,0.0344,54.715,19,0,42.329,3,0,0,0.0,0.0,-19,-11.1306,-9.4967,-0.0224,18.0621,2.4228,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_1020,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,1020.0,0.0,0.0,0,0.0,0,0.0,11,11,25.102,0.093,45.4405,21,0,39.9062,2,1,0,24.0,0.0,24.7232,0.0466,47.3905,27,0,42.329,3,0,0,0.0,0.0,24.2828,0.0222,28.2914,25,0,42.329,0,0,0,9.0,0.0,22.814,0.189,45.5262,24,0,42.7904,2,1,0,24.0,0.0,14.7861,0.0344,54.715,19,0,42.329,3,0,0,0.0,0.0,14.7861,0.0044,55.2045,12,0,42.329,0,0,0,9.0,0.0,-12,-10.3159,-8.0279,-0.0886,9.764,2.4228,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_1050,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,1050.0,0.0,0.0,0,0.0,0,0.0,10,10,24.7232,0.0466,47.3905,27,0,42.329,3,0,0,0.0,0.0,24.2828,0.0222,28.2914,25,0,42.329,0,0,0,9.0,0.0,22.814,0.189,45.5262,24,0,42.7904,2,1,0,24.0,0.0,14.7861,0.0344,54.715,19,0,42.329,3,0,0,0.0,0.0,14.7861,0.0044,55.2045,12,0,42.329,0,0,0,9.0,0.0,14.7861,0.0,57.3484,19,0,42.329,2,1,0,24.0,0.0,-19,-9.9371,0.0,-0.0466,9.9579,0.0,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_1080,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,1080.0,0.0,0.0,0,0.0,0,0.0,10,9,24.2828,0.0222,28.2914,25,0,42.329,0,0,0,9.0,0.0,22.814,0.189,45.5262,24,0,42.7904,2,1,0,24.0,0.0,14.7861,0.0344,54.715,19,0,42.329,3,0,0,0.0,0.0,14.7861,0.0044,55.2045,12,0,42.329,0,0,0,9.0,0.0,14.7861,0.0,57.3484,19,0,42.329,2,1,0,24.0,0.0,14.7861,0.025,49.3163,33,0,29.8404,3,0,0,0.0,0.0,-33,-9.4967,0.0,0.0028,21.0249,-12.4886,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_1110,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,1110.0,0.0,0.0,0,0.0,0,0.0,9,9,22.814,0.189,45.5262,24,0,42.7904,2,1,0,24.0,0.0,14.7861,0.0344,54.715,19,0,42.329,3,0,0,0.0,0.0,14.7861,0.0044,55.2045,12,0,42.329,0,0,0,9.0,0.0,14.7861,0.0,57.3484,19,0,42.329,2,1,0,24.0,0.0,14.7861,0.025,49.3163,33,0,29.8404,3,0,0,0.0,0.0,14.7861,0.0,47.7099,26,0,31.4901,0,0,0,9.0,0.0,-26,-8.0279,0.0,-0.189,2.1837,-11.3003,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_1140,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,1140.0,0.0,0.0,0,0.0,0,0.0,9,9,14.7861,0.0344,54.715,19,0,42.329,3,0,0,0.0,0.0,14.7861,0.0044,55.2045,12,0,42.329,0,0,0,9.0,0.0,14.7861,0.0,57.3484,19,0,42.329,2,1,0,24.0,0.0,14.7861,0.025,49.3163,33,0,29.8404,3,0,0,0.0,0.0,14.7861,0.0,47.7099,26,0,31.4901,0,0,0,9.0,0.0,14.7861,0.0,47.7099,10,0,39.2943,2,1,0,24.0,0.0,-10,0.0,0.0,-0.0344,-7.0051,-3.0347,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_1170,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,1170.0,0.0,0.0,0,0.0,0,0.0,9,9,14.7861,0.0044,55.2045,12,0,42.329,0,0,0,9.0,0.0,14.7861,0.0,57.3484,19,0,42.329,2,1,0,24.0,0.0,14.7861,0.025,49.3163,33,0,29.8404,3,0,0,0.0,0.0,14.7861,0.0,47.7099,26,0,31.4901,0,0,0,9.0,0.0,14.7861,0.0,47.7099,10,0,39.2943,2,1,0,24.0,0.0,14.7861,0.0,47.7099,9,0,35.331,3,0,0,0.0,0.0,-9,0.0,0.0,-0.0044,-7.4946,-6.998,train
corridor_baseline_seed43_scale0.8_J1_SAN_GANESHKHIND_1200,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J1_SAN,GANESHKHIND,1200.0,0.0,0.0,0,0.0,0,0.0,9,9,14.7861,0.0,57.3484,19,0,42.329,2,1,0,24.0,0.0,14.7861,0.025,49.3163,33,0,29.8404,3,0,0,0.0,0.0,14.7861,0.0,47.7099,26,0,31.4901,0,0,0,9.0,0.0,14.7861,0.0,47.7099,10,0,39.2943,2,1,0,24.0,0.0,14.7861,0.0,47.7099,9,0,35.331,3,0,0,0.0,0.0,14.7861,0.0,47.7099,8,0,35.3052,0,0,0,9.0,0.0,-8,0.0,0.0,0.0,-9.6385,-7.0238,train
corridor_baseline_seed43_scale0.8_J2_SJM_FROM_SAN_30,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J2_SJM,FROM_SAN,30.0,31.6839,42.329,0,0.0,0,188.4,0,0,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,1,0.0,0.0,0.0,0.0,0.0,train
corridor_baseline_seed43_scale0.8_J2_SJM_FROM_SAN_60,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J2_SJM,FROM_SAN,60.0,22.8269,42.329,0,0.0,0,188.4,2,0,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,7.6563,0.779,3,8,10.4544,2,1,0,24.0,36.1837,5,0.0,0.0,7.6563,0.779,6.1544,train
corridor_baseline_seed43_scale0.8_J2_SJM_FROM_SAN_90,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J2_SJM,FROM_SAN,90.0,42.1419,42.329,0,0.0,0,188.4,3,0,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,7.6563,0.779,3,8,10.4544,2,1,0,24.0,36.1837,0.0,8.0758,1.4795,10,8,19.3326,3,0,0,0.0,6.6012,-2,0.0,0.0,8.0758,1.4795,15.0326,train
corridor_baseline_seed43_scale0.8_J2_SJM_FROM_SAN_120,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J2_SJM,FROM_SAN,120.0,42.1062,42.329,0,0.0,0,188.4,4,0,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,7.6563,0.779,3,8,10.4544,2,1,0,24.0,36.1837,0.0,8.0758,1.4795,10,8,19.3326,3,0,0,0.0,6.6012,0.0,11.4224,3.2629,9,20,26.1063,0,1,0,9.0,8.5061,11,0.0,0.0,11.4224,3.2629,21.8063,train
corridor_baseline_seed43_scale0.8_J2_SJM_FROM_SAN_150,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J2_SJM,FROM_SAN,150.0,32.6037,31.4384,0,0.0,0,188.4,2,0,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,7.6563,0.779,3,8,10.4544,2,1,0,24.0,36.1837,0.0,8.0758,1.4795,10,8,19.3326,3,0,0,0.0,6.6012,0.0,11.4224,3.2629,9,20,26.1063,0,1,0,9.0,8.5061,0.0,7.6697,0.9685,16,12,29.2576,2,1,0,24.0,38.752,-4,0.0,0.0,7.6697,0.9685,24.9576,train
corridor_baseline_seed43_scale0.8_J2_SJM_FROM_SAN_180,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J2_SJM,FROM_SAN,180.0,41.0127,31.3072,0,0.0,0,188.4,4,0,0.0,0.0,0.0,0,1,4.3,0,1,0,9.0,1.3182,0.0,7.6563,0.779,3,8,10.4544,2,1,0,24.0,36.1837,0.0,8.0758,1.4795,10,8,19.3326,3,0,0,0.0,6.6012,0.0,11.4224,3.2629,9,20,26.1063,0,1,0,9.0,8.5061,0.0,7.6697,0.9685,16,12,29.2576,2,1,0,24.0,38.752,0.0,9.5521,5.2466,16,19,57.0308,3,0,0,0.0,8.9966,3,0.0,0.0,9.5521,5.2466,52.7308,train
corridor_baseline_seed43_scale0.8_J2_SJM_FROM_SAN_210,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J2_SJM,FROM_SAN,210.0,41.6194,40.0753,0,0.0,0,188.4,6,0,0.0,7.6563,0.779,3,8,10.4544,2,1,0,24.0,36.1837,0.0,8.0758,1.4795,10,8,19.3326,3,0,0,0.0,6.6012,0.0,11.4224,3.2629,9,20,26.1063,0,1,0,9.0,8.5061,0.0,7.6697,0.9685,16,12,29.2576,2,1,0,24.0,38.752,0.0,9.5521,5.2466,16,19,57.0308,3,0,0,0.0,8.9966,0.0,11.6708,6.2437,22,31,46.9221,0,1,0,9.0,13.5553,9,0.0,0.0,4.0145,5.4647,36.4677,train
corridor_baseline_seed43_scale0.8_J2_SJM_FROM_SAN_240,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J2_SJM,FROM_SAN,240.0,34.8068,39.9062,0,0.0,0,188.4,8,0,0.0,8.0758,1.4795,10,8,19.3326,3,0,0,0.0,6.6012,0.0,11.4224,3.2629,9,20,26.1063,0,1,0,9.0,8.5061,0.0,7.6697,0.9685,16,12,29.2576,2,1,0,24.0,38.752,0.0,9.5521,5.2466,16,19,57.0308,3,0,0,0.0,8.9966,0.0,11.6708,6.2437,22,31,46.9221,0,1,0,9.0,13.5553,0.0,7.3926,10.1327,25,46,94.279,2,1,0,24.0,18.8211,21,0.0,0.0,-0.6832,8.6532,74.9464,train
corridor_baseline_seed43_scale0.8_J2_SJM_FROM_SAN_270,corridor_baseline_seed43_scale0.8,seed43_scale0_8,J2_SJM,FROM_SAN,270.0,42.0171,39.9062,0,0.0,0,188.4,12,1,0.0,11.4224,3.2629,9,20,26.1063,0,1,0,9.0,8.5061,0.0,7.6697,0.9685,16,12,29.2576,2,1,0,24.0,38.752,0.0,9.5521,5.2466,16,19,57.0308,3,0,0,0.0,8.9966,0.0,11.6708,6.2437,22,31,46.9221,0,1,0,9.0,13.5553,0.0,7.3926,10.1327,25,46,94.279,2,1,0,24.0,18.8211,0.0,6.3552,13.0179,31,41,105.75,3,0,0,0.0,14.608,10,0.0,0.0,-5.0672,9.755,79.6437,train
